radar_key,distance,x,thickness,easting,northing,elevation,time,part_idx,elevation_date,antenna,date_str,temperate,thickness_user_lower,thickness_user_upper,thickness_user_std,thickness_user_nmad,thickness_user_count,thickness_gpr_uncertainty,thickness_gnss_uncertainty,thickness_nmad,thickness_std,thickness_lower,thickness_upper,temperate_user_lower,temperate_user_upper,temperate_user_std,temperate_user_nmad,temperate_user_count,temperate_user_temperate_line_count,temperate_gpr_uncertainty,temperate_gnss_uncertainty,temperate_nmad,temperate_std,temperate_lower,temperate_upper,temperate_frac,temperate_frac_std,bed_type,bed_elevation,temperate_elevation,geometry,glacier
ragna_mariebreen-20240412-DAT_0404_A1_1,0.0,0,2.4855313301086426,554044.4984141283,8634051.633090127,81.12755584716797,2024-04-12 15:44:27+00:00,0,2024-04-29,25 MHz,20240412,0.0,2.4855313301086426,3.655193328857422,0.7212256431256779,0.21676734480857848,3,0.5335833078322266,0.0005936719056429237,0.575933659911342,0.897149891124978,1.9519476920128778,4.188776966953187,0.0,0.0,0.7212256431256779,0.21676734480857848,3.0,0.0,0.5335833078322266,0.0005936719056429237,0.0,0.0,0.0,0.0,0.0,0.0,certain_cold,78.64202451705933,78.64202451705933,POINT (554044.4984141283 8634051.633090127),ragna_mariebreen
ragna_mariebreen-20240412-DAT_0404_A1_1,5.0,15,2.4855313301086426,554048.0391584098,8634055.08465769,81.46966705322265,2024-04-12 15:44:31.200000+00:00,0,2024-04-29,25 MHz,20240412,0.0,1.4620773792266846,2.924154758453369,1.4625993691003332,1.5173728275775908,14,0.5335833078322266,0.15839179356892905,1.6162361846394777,1.5649268421111115,0.9054813797197145,3.4807507579603394,1.023453950881958,0.0,1.3077216666982197,1.5173728275775908,12.0,0.0,0.5335833078322266,0.15839179356892905,0.0,0.0,0.0,0.0,0.0,0.0,uncertain_cold,78.98413572311401,78.98413572311401,POINT (554048.0391584098 8634055.08465769),ragna_mariebreen
ragna_mariebreen-20240412-DAT_0404_A1_1,10.0,24,2.6317391395568848,554051.7259910802,8634058.430249363,81.91014099121094,2024-04-12 15:44:33+00:00,0,2024-04-29,25 MHz,20240412,0.0,2.046908140182495,3.655193328857422,1.4148050771837946,1.3006054827690123,15,0.5338636720731897,0.15839179356892905,1.4148049344126095,1.52045117878033,1.4900433624945428,4.212058106545374,0.43862318992614746,0.0,1.258924320109748,1.0838381379604338,13.0,0.0,0.5338636720731897,0.15839179356892905,0.0,0.0,0.0,0.0,0.0,0.0,uncertain_cold,79.27840185165405,79.27840185165405,POINT (554051.7259910802 8634058.430249363),ragna_mariebreen
ragna_mariebreen-20240412-DAT_0404_A1_1,15.0,32,2.6317391395568848,554055.5301002249,8634062.003805088,82.45663757324219,2024-04-12 15:44:34.600000+00:00,0,2024-04-29,25 MHz,20240412,0.0,2.4855313301086426,4.09381628036499,1.4865979210398006,1.7341401723861694,17,0.5338636720731897,0.4751751224199931,1.8756449436953302,1.6494772493630163,1.7708273233153928,4.80852028715824,0.1462078094482422,0.0,1.3880019643656474,1.300605129289627,15.0,0.0,0.5338636720731897,0.4751751224199931,0.0,0.0,0.0,0.0,0.0,0.0,uncertain_cold,79.8248984336853,79.8248984336853,POINT (554055.5301002249 8634062.003805088),ragna_mariebreen
ragna_mariebreen-20240412-DAT_0404_A1_1,20.0,39,3.0703623294830322,554059.2218711707,8634065.42406815,82.99851989746094,2024-04-12 15:44:36+00:00,0,2024-04-29,25 MHz,20240412,0.0,2.6317391395568848,4.240024089813232,1.4100319909159784,1.5173728275775908,17,0.534799822301507,0.7919584512710571,1.7932175931392675,1.7033494221327146,1.6761194251969438,5.195643804173173,0.43862318992614746,0.0,1.3249664065407343,1.300605129289627,15.0,0.0,0.534799822301507,0.7919584512710571,0.0,0.0,0.0,0.0,0.0,0.0,uncertain_cold,79.9281575679779,79.9281575679779,POINT (554059.2218711707 8634065.42406815),ragna_mariebreen
ragna_mariebreen-20240412-DAT_0404_A1_1,25.0,45,3.3627777099609375,554062.6688718363,8634068.648642385,83.50466766357422,2024-04-12 15:44:37.200000+00:00,0,2024-04-29,25 MHz,20240412,0.0,2.6317391395568848,4.532439708709717,1.3839285502418883,1.5173735345363617,17,0.5355028567343447,0.7919584512710571,1.7934279861264757,1.6820284570377846,1.6757258038181537,5.488453044448447,0.7310385704040527,0.0,1.2932410683749438,1.3006058362483977,15.0,0.0,0.5355028567343447,0.7919584512710571,0.0,0.0,0.0,0.0,0.0,0.0,uncertain_cold,80.14188995361329,80.14188995361329,POINT (554062.6688718363 8634068.648642385),ragna_mariebreen
ragna_mariebreen-20240412-DAT_0404_A1_1,30.0,52,3.801400899887085,554066.5802750534,8634072.300876673,84.08992004394531,2024-04-12 15:44:38.600000+00:00,0,2024-04-29,25 MHz,20240412,0.0,2.924154758453369,4.532439708709717,1.2330451115737215,1.408988978433609,18,0.5366751899619219,0.7919584512710571,1.7030761549054996,1.5606468835826277,1.967484257151946,5.48911021001114,0.8772461414337158,0.0,1.1601424044127986,1.1922216336250304,16.0,0.0,0.5366751899619219,0.7919584512710571,0.0,0.0,0.0,0.0,0.0,0.0,uncertain_cold,80.28851914405823,80.28851914405823,POINT (554066.5802750534 8634072.300876673),ragna_mariebreen
ragna_mariebreen-20240412-DAT_0404_A1_1,35.0,58,4.09381628036499,554070.2334333786,8634075.967862222,84.66935221354167,2024-04-12 15:44:39.888888832+00:00,0,2024-04-29,25 MHz,20240412,0.0,3.3627777099609375,5.117270469665527,1.0969141773934763,1.300605129289627,19,0.5375348664923538,0.4751751224199931,1.485364881770232,1.31070814532779,2.6453272728840562,5.834720906742409,0.43862295150756836,0.0,1.0414188408506906,1.300605129289627,17.0,0.0,0.5375348664923538,0.4751751224199931,0.0,0.0,0.0,0.0,0.0,0.0,uncertain_cold,80.57553593317668,80.57553593317668,POINT (554070.2334333786 8634075.967862222),ragna_mariebreen
ragna_mariebreen-20240412-DAT_0404_A1_1,40.0,63,4.240024089813232,554073.393777359,8634079.193680506,85.18663787841797,2024-04-12 15:44:41+00:00,0,2024-04-29,25 MHz,20240412,0.0,3.801400899887085,5.2634782791137695,1.0493271821222396,0.8670700861930847,19,0.5379880311985376,0.4751753807067871,1.1256257364300097,1.2713419285476737,3.083610704814236,5.981268474186619,0.2924153804779053,0.0,1.0201467837586937,0.8670700861930847,17.0,0.0,0.5379880311985376,0.4751753807067871,0.0,0.0,0.0,0.0,0.0,0.0,uncertain_cold,80.94661378860474,80.94661378860474,POINT (554073.393777359 8634079.193680506),ragna_mariebreen
ragna_mariebreen-20240412-DAT_0404_A1_1,45.0,69,4.532439708709717,554076.5998575966,8634082.762564328,85.77270380655925,2024-04-12 15:44:42.166666752+00:00,0,2024-04-29,25 MHz,20240412,0.0,4.240024089813232,5.555893898010254,0.9326944822714227,0.7586865905284881,20,0.5389408166814196,0.9503502448399862,1.3301233530768486,1.436503320223178,3.1474936363463017,6.648424351477185,0.2924156188964844,0.0,0.9439610248146267,0.6503030948638916,17.0,0.0,0.5389408166814196,0.9503502448399862,0.0,0.0,0.0,0.0,0.0,0.0,uncertain_cold,81.24026409784953,81.24026409784953,POINT (554076.5998575966 8634082.762564328),ragna_mariebreen
ragna_mariebreen-20240412-DAT_0404_A1_1,50.0,77,5.117270469665527,554080.4272749561,8634086.914156366,86.48568878173828,2024-04-12 15:44:43.600000+00:00,0,2024-04-29,25 MHz,20240412,0.0,4.824854850769043,5.702101230621338,0.9340586416021847,0.7586865905284881,22,0.5410310368397403,0.9503502448399862,1.3309716425750955,1.4381744388783388,3.7312917887139525,6.795664292676428,0.2924156188964844,0.0,0.8587760145759638,0.7586865905284881,18.0,0.0,0.5410310368397403,0.9503502448399862,0.0,0.0,0.0,0.0,0.0,0.0,uncertain_cold,81.36841831207275,81.36841831207275,POINT (554080.4272749561 8634086.914156366),ragna_mariebreen
ragna_mariebreen-20240412-DAT_0404_A1_1,55.0,83,5.409686088562012,554083.6041363295,8634090.388842838,87.07648468017578,2024-04-12 15:44:44.800000+00:00,0,2024-04-29,25 MHz,20240412,0.0,5.117270469665527,6.1407246589660645,0.9378542660788015,0.6503030948638916,23,0.5421677613347299,0.7919589678446453,1.1593269613744968,1.3419074158012825,4.157507536342789,7.100487592288803,0.2924156188964844,0.0,0.8726025893757512,0.6503030948638916,19.0,0.0,0.5421677613347299,0.7919589678446453,0.0,0.0,0.0,0.0,0.0,0.0,uncertain_cold,81.66679859161377,81.66679859161377,POINT (554083.6041363295 8634090.388842838),ragna_mariebreen
ragna_mariebreen-20240412-DAT_0404_A1_1,60.0,89,5.848309516906738,554086.7809819599,8634093.863536423,87.66657257080078,2024-04-12 15:44:46+00:00,0,2024-04-29,25 MHz,20240412,0.0,5.555893898010254,6.579347610473633,0.8934956349704284,0.7586865905284881,24,0.5439862954911795,0.633566657702128,1.1282433877855453,1.2229727098939172,4.720832343731731,7.414409164752156,0.2924156188964844,0.0,0.8386929365533133,0.6503027413845062,20.0,0.0,0.5439862954911795,0.633566657702128,0.0,0.0,0.0,0.0,0.0,0.0,uncertain_cold,81.81826305389404,81.81826305389404,POINT (554086.7809819599 8634093.863536423),ragna_mariebreen
ragna_mariebreen-20240412-DAT_0404_A1_1,65.0,94,5.994516849517822,554089.9805983539,8634097.562503908,88.22004699707031,2024-04-12 15:44:47.200000+00:00,0,2024-04-29,25 MHz,20240412,0.0,5.702101230621338,6.871762752532959,0.9094759348333374,0.5419188922405243,24,0.5446225233165273,0.475174347559611,0.9033717060266833,1.1617016955842563,4.979325778988977,7.59453820416532,0.14620733261108398,0.0,0.8506805423445439,0.5419192457199097,20.0,0.0,0.5446225233165273,0.633566657702128,0.0,0.0,0.0,0.0,0.0,0.0,uncertain_cold,82.22553014755249,82.22553014755249,POINT (554089.9805983539 8634097.562503908),ragna_mariebreen
ragna_mariebreen-20240412-DAT_0404_A1_1,70.0,101,6.286931991577148,554093.6495691583,8634101.763790904,88.84369201660157,2024-04-12 15:44:48.600000+00:00,0,2024-04-29,25 MHz,20240412,0.0,5.994516849517822,7.310386657714844,0.8984446279534928,0.7586858835697173,24,0.5459397453443801,0.633566657702128,1.129186072012268,1.2274606571279676,5.158181441144762,8.146722066087904,0.14620733261108398,0.0,0.850250696216813,0.7586862370491028,20.0,0.0,0.5466206340176549,0.633566657702128,0.0,0.0,0.0,0.0,0.0,0.0,uncertain_cold,82.55676002502442,82.55676002502442,POINT (554093.6495691583 8634101.763790904),ragna_mariebreen
