radar_key,distance,x,thickness,easting,northing,elevation,time,part_idx,elevation_date,antenna,date_str,temperate,thickness_user_lower,thickness_user_upper,thickness_user_std,thickness_user_nmad,thickness_user_count,thickness_gpr_uncertainty,thickness_gnss_uncertainty,thickness_nmad,thickness_std,thickness_lower,thickness_upper,temperate_user_lower,temperate_user_upper,temperate_user_std,temperate_user_nmad,temperate_user_count,temperate_user_temperate_line_count,temperate_gpr_uncertainty,temperate_gnss_uncertainty,temperate_nmad,temperate_std,temperate_lower,temperate_upper,temperate_frac,temperate_frac_std,bed_type,bed_elevation,temperate_elevation,geometry,glacier
ragna_mariebreen-20230305-DAT_0068_A1_3,990.0,1015,170.21017456054688,557349.8164899785,8638615.673025716,523.70751953125,2021-04-07 15:56:52+00:00,0,2024-04-29,100 MHz,20230305,167.66372299194336,169.80810546875,170.6122589111328,2.0508872590409166,0.5961302581787109,11,3.4145514214275257,0.9361381774623645,3.590388193718266,4.0916567116721385,166.26755239092793,174.15281198895488,168.3338418006897,167.12762808799744,1.3062256163455204,0.9935179691076278,10.0,10.0,0.27046952922001644,0.0011933622385631778,1.0296762332353189,1.3339342379394736,168.60431396256578,166.85715592612135,0.9850393692669782,0.007674192331439458,certain_temperate,353.4973449707031,521.1610679626465,POINT (557349.8164899785 8638615.673025716),ragna_mariebreen
ragna_mariebreen-20230305-DAT_0068_A1_3,995.0,1026,171.0143280029297,557351.0030618622,8638610.770304557,523.4752319335937,2021-04-07 15:56:54.200000+00:00,0,2024-04-29,100 MHz,20230305,168.46787643432617,170.6122589111328,171.14834594726562,1.9560139686499136,0.5961076354980468,11,3.430585978068098,1.5971298217773438,3.8308077651622052,4.259781034992475,166.82811517436383,174.9324896840346,169.1379952430725,167.93178153038025,1.3062256163455204,0.9935179691076278,10.0,10.0,0.27046952922001644,0.0,1.029675541700512,1.3339337041374029,169.40846477229252,167.66131200116024,0.98510971800819,0.00763810630138045,certain_temperate,352.460903930664,520.9287803649902,POINT (557351.0030618622 8638610.770304557),ragna_mariebreen
ragna_mariebreen-20230305-DAT_0068_A1_3,1000.0,1037,171.6844482421875,557351.8552075324,8638605.77922148,523.2259765625,2021-04-07 15:56:56.200000+00:00,0,2024-04-29,100 MHz,20230305,169.13799667358398,171.55043029785156,172.0865020751953,1.9799931735710965,0.5960850128173828,11,3.443948302064034,1.4519271850585938,3.784731139791493,4.229567995125514,167.81293481852293,175.82399755452394,169.80811548233032,168.60190176963806,1.3062256163455204,0.9935179691076278,10.0,10.0,0.27046952922001644,0.14519230524698892,1.0398617824880274,1.3418121822880678,170.1150919826352,168.2949252693332,0.9851678378870324,0.007608293178091977,certain_temperate,351.5415283203125,520.6795249938965,POINT (557351.8552075324 8638605.77922148),ragna_mariebreen
ragna_mariebreen-20230305-DAT_0068_A1_3,1005.0,1046,172.3545684814453,557352.1141479488,8638601.061355526,523.0093383789062,2021-04-07 15:56:58+00:00,0,2024-04-29,100 MHz,20230305,169.94214057922363,172.0865020751953,172.89065551757812,2.021132702521128,0.7948026397705078,11,3.4573109363449053,1.5971298217773438,3.8904413392784605,4.311473063742945,168.2781136262342,176.69904396653925,170.47823572158813,169.27202200889587,1.308286690127528,0.9935179691076278,10.0,10.0,0.26997763491327775,0.14519230524698892,1.0397339485637886,1.3437197596303867,170.7847789140689,168.9654788164151,0.9860031101961687,0.007590670219271679,certain_temperate,350.65476989746094,520.5969104766846,POINT (557352.1141479488 8638601.061355526),ragna_mariebreen
ragna_mariebreen-20230305-DAT_0068_A1_3,1010.0,1055,173.15872192382812,557351.2175541751,8638596.14654271,522.8055053710938,2021-04-07 15:56:59.800000+00:00,0,2024-04-29,100 MHz,20230305,170.74629402160645,172.48858642578125,173.4267578125,2.0631108186372016,0.5961302581787109,11,3.4733466845849774,1.451927185058594,3.8115090222569123,4.292861049697217,168.72398422341914,177.1913600148621,171.28238916397095,170.0761754512787,1.3192247310711482,0.9935179691076278,10.0,10.0,0.26997763491327775,0.0,1.029546442999592,1.3465666765604705,171.55236679888424,169.8061978163654,0.9860681121030513,0.00761858667247192,certain_temperate,349.64678344726565,520.3930774688721,POINT (557351.2175541751 8638596.14654271),ragna_mariebreen
ragna_mariebreen-20230305-DAT_0068_A1_3,1015.0,1065,173.69480895996094,557350.4228680173,8638591.04979838,522.57783203125,2021-04-07 15:57:01.800000+00:00,0,2024-04-29,100 MHz,20230305,171.28238105773926,173.15872192382812,174.63296508789062,2.055493392308219,0.9935202667236328,11,3.4840371214806147,1.3067245483398438,3.8513797825557914,4.251011267323535,169.43769468540472,178.35399232631403,171.81847620010376,170.6122624874115,1.3192247310711482,0.9935179691076278,10.0,10.0,0.26997763491327775,0.0,1.029546442999592,1.3465666765604705,172.08845383501705,170.3422848524982,0.9861111111111112,0.007595072869306347,certain_temperate,348.883023071289,520.1654041290283,POINT (557350.4228680173 8638591.04979838),ragna_mariebreen
ragna_mariebreen-20230305-DAT_0068_A1_3,1020.0,1073,174.36492919921875,557349.9422806513,8638586.152271857,522.3148315429687,2021-04-07 15:57:03.600000+00:00,0,2024-04-29,100 MHz,20230305,171.95250129699707,173.56077575683594,175.43711853027344,2.004498314191309,1.3909328979492186,11,3.4974006653312437,1.7422828674316406,4.1475360553710265,4.39151164129176,169.65342870237492,179.34446558473445,172.48859643936157,171.2823827266693,1.3192247310711482,0.9935179691076278,10.0,10.0,0.26997763491327775,0.0,1.029546442999592,1.3465666765604705,172.75857407427486,171.01240509175602,0.9861644889640314,0.0075658834441637195,certain_temperate,347.94990234374995,519.902403640747,POINT (557349.9422806513 8638586.152271857),ragna_mariebreen
ragna_mariebreen-20230305-DAT_0068_A1_3,1025.0,1085,175.30307006835938,557349.6050345581,8638581.96813356,522.0979614257812,2021-04-07 15:57:05+00:00,0,2024-04-29,100 MHz,20230305,172.8906421661377,174.36492919921875,175.7051544189453,2.080841288127366,1.7883229064941406,11,3.516109575959891,1.0370648701985676,4.078802387104389,4.215261624328005,170.69906912344433,179.37101449471973,173.4267373085022,172.22052359580994,1.3192247310711482,0.9935179691076278,10.0,10.0,0.26997763491327775,0.0,1.029546442999592,1.3465666765604705,173.6967149434155,171.95054596089665,0.986238530213527,0.007525394338825424,certain_temperate,346.7948913574219,519.6855335235596,POINT (557349.6050345581 8638581.96813356),ragna_mariebreen
ragna_mariebreen-20230305-DAT_0068_A1_3,1060.0,1086,175.43711853027344,557346.5444552137,8638514.63493868,518.7847900390625,2021-04-07 15:57:25+00:00,0,2024-04-29,100 MHz,20230305,173.02469062805176,174.4989471435547,175.83917236328125,2.0571653987536163,1.5896279022216795,11,3.51878288947785,0.041486467633928575,3.861407906165901,4.076209468134329,170.97991969974598,179.35819980708996,173.56078577041626,172.354572057724,1.3192247310711482,0.9935179691076278,10.0,10.0,0.26997763491327775,0.02074175789242699,1.0297553587204975,1.3467264142889521,173.83155900372014,172.08379882442011,0.9862490451141023,0.007519644315427483,certain_temperate,343.34767150878906,516.3723621368408,POINT (557346.5444552137 8638514.63493868),ragna_mariebreen
ragna_mariebreen-20230305-DAT_0068_A1_3,1095.0,1089,175.57113647460938,557345.7491675965,8638511.064739928,518.6450805664062,2021-04-07 15:57:26+00:00,0,2024-04-29,100 MHz,20230305,173.02468490600586,174.63296508789062,176.1072235107422,2.0584335222924843,1.5896279022216795,11,3.521455606023504,0.020740872337704615,3.863676569862103,4.078998447496289,171.11144840200376,179.62874019662905,173.6948037147522,172.48859000205994,1.3168776938348254,0.9935183225870132,10.0,10.0,0.27046952922001644,0.16593432142620995,1.0429605086386478,1.3545681325734051,174.0121173849016,172.17127633191055,0.9854961833719645,0.007500536365356778,certain_temperate,343.0739440917969,516.0986289978027,POINT (557345.7491675965 8638511.064739928),ragna_mariebreen
