radar_key,distance,x,thickness,easting,northing,elevation,time,part_idx,elevation_date,antenna,date_str,temperate,thickness_user_lower,thickness_user_upper,thickness_user_std,thickness_user_nmad,thickness_user_count,thickness_gpr_uncertainty,thickness_gnss_uncertainty,thickness_nmad,thickness_std,thickness_lower,thickness_upper,temperate_user_lower,temperate_user_upper,temperate_user_std,temperate_user_nmad,temperate_user_count,temperate_user_temperate_line_count,temperate_gpr_uncertainty,temperate_gnss_uncertainty,temperate_nmad,temperate_std,temperate_lower,temperate_upper,temperate_frac,temperate_frac_std,bed_type,bed_elevation,temperate_elevation,geometry,glacier
dronbreen-20220329-DAT_0247_A1_2,5.0,13,136.31591796875,541453.1373665979,8672696.43065201,417.3074188232422,2022-03-29 14:05:47.249999872+00:00,0,2022-05-03,100 MHz,20220329,0.0,136.31591796875,136.9412078857422,0.7104841163100141,0.3090484405517578,7,2.7392283213827193,0.2515324677477553,2.7680591246582757,2.8410258813543545,133.56516527557739,139.6919605789148,0.0,0.0,0.7339716809893811,0.46352741546630855,6.0,0.0,2.7392283213827193,0.1379228600382774,0.0,0.0,0.0,0.0,0.0,0.0,certain_cold,280.9915008544922,280.9915008544922,POINT (541453.1373665979 8672696.43065201),dronbreen
dronbreen-20220329-DAT_0247_A1_2,10.0,23,136.10748291015625,541451.2855211453,8672700.886360636,417.0098876953125,2022-03-29 14:05:50+00:00,0,2022-05-03,100 MHz,20220329,0.0,136.10748291015625,136.31591796875,0.43567235132978654,0.15451290893554687,7,2.735079297142112,0.4516092936197917,2.776415666784583,2.8061397173790867,133.3353700488645,139.08803083004176,0.0,0.0,0.47377472489227135,0.2317693634033203,6.0,0.0,2.7371538017880774,0.4516092936197917,0.0,0.0,0.0,0.0,0.0,0.0,certain_cold,280.90240478515625,280.90240478515625,POINT (541451.2855211453 8672700.886360636),dronbreen
dronbreen-20220329-DAT_0247_A1_2,15.0,31,135.8990478515625,541452.2847748698,8672705.755630413,416.7972819010417,2022-03-29 14:05:52.333333248+00:00,0,2022-05-03,100 MHz,20220329,0.0,135.69061279296875,136.00326538085938,0.6530694588773281,0.2317693634033203,8,2.7309303328324783,0.5645116170247396,2.7982799871265165,2.8641147963478564,132.90194754799214,138.791930625836,0.104217529296875,0.0,0.7002212628292596,0.15451290893554687,7.0,0.0,2.7309303328324783,0.4516092936197917,0.0,0.0,0.0,0.0,0.0,0.0,certain_cold,280.8982340494792,280.8982340494792,POINT (541452.2847748698 8672705.755630413),dronbreen
dronbreen-20220329-DAT_0247_A1_2,20.0,37,135.58639526367188,541455.3107022981,8672710.394952213,416.67248971121654,2022-03-29 14:05:54.285714432+00:00,0,2022-05-03,100 MHz,20220329,0.0,135.58639526367188,136.00326538085938,0.5718790193402291,0.30902581787109373,9,2.724706999337482,0.33870697021484375,2.763014223637237,2.804602691411446,132.84071672387324,138.748943920658,0.20843505859375,0.0,0.6049684270074662,0.30902581787109373,8.0,0.0,2.728855873237201,0.22580464680989584,0.0,0.0,0.0,0.0,0.0,0.0,certain_cold,281.08609444754467,281.08609444754467,POINT (541455.3107022981 8672710.394952213),dronbreen
dronbreen-20220329-DAT_0247_A1_2,25.0,43,135.58639526367188,541458.5719721921,8672714.32374211,416.5661315917969,2022-03-29 14:05:56+00:00,0,2022-05-03,100 MHz,20220329,0.0,135.482177734375,135.8990478515625,0.5836241131655523,0.30902581787109373,9,2.724706999337482,0.33870697021484375,2.763014223637237,2.8070211522856505,132.73649919457637,138.64472639136113,0.312652587890625,0.0,0.6102307132119438,0.4635387268066406,8.0,0.0,2.7267814287273833,0.11290232340494792,0.0,0.0,0.0,0.0,0.0,0.0,certain_cold,280.979736328125,280.979736328125,POINT (541458.5719721921 8672714.32374211),dronbreen
dronbreen-20220329-DAT_0247_A1_2,30.0,49,135.8990478515625,541461.5410515517,8672718.26125492,416.45806884765625,2022-03-29 14:05:57.666666752+00:00,0,2022-05-03,100 MHz,20220329,0.0,135.58639526367188,136.00326538085938,1.1467068329002132,0.4635387268066406,10,2.7309303328324783,0.5645116170247396,2.8269280146105453,3.015226427510948,132.79773001869526,138.791930625836,0.0,0.0,1.1872449585210467,0.4635387268066406,9.0,0.0,2.7309303328324783,0.4516092936197917,0.0,0.0,0.0,0.0,0.0,0.0,certain_cold,280.55902099609375,280.55902099609375,POINT (541461.5410515517 8672718.26125492),dronbreen
dronbreen-20220329-DAT_0247_A1_2,35.0,54,136.10748291015625,541464.3761758897,8672722.814959228,416.3631184895833,2022-03-29 14:05:59.333333248+00:00,0,2022-05-03,100 MHz,20220329,0.0,135.8990478515625,136.21170043945312,1.105333769575614,0.4635387268066406,10,2.735079297142112,0.33870697021484375,2.7946823298144334,2.969367595211436,133.1430759407246,138.96767235029102,0.104217529296875,0.0,1.136607921950321,0.30902581787109373,9.0,0.0,2.735079297142112,0.33870697021484375,0.0,0.0,0.0,0.0,0.0,0.0,certain_cold,280.25563557942706,280.25563557942706,POINT (541464.3761758897 8672722.814959228),dronbreen
dronbreen-20220329-DAT_0247_A1_2,40.0,58,136.21170043945312,541466.5696534703,8672726.433915824,416.3044738769531,2022-03-29 14:06:00.500000+00:00,0,2022-05-03,100 MHz,20220329,0.0,136.10748291015625,136.31591796875,1.0723617136550774,0.38628227233886714,10,2.7371538017880774,0.451592763264974,2.800921447024086,2.9742068864471203,133.33332592857136,139.0900749503349,0.0,0.0,1.105389029900229,0.30902581787109373,9.0,0.0,2.7371538017880774,0.451592763264974,0.0,0.0,0.0,0.0,0.0,0.0,certain_cold,280.0927734375,280.0927734375,POINT (541466.5696534703 8672726.433915824),dronbreen
dronbreen-20220329-DAT_0247_A1_2,45.0,64,136.5243377685547,541469.3643920039,8672730.846814623,416.24798583984375,2022-03-29 14:06:02+00:00,0,2022-05-03,100 MHz,20220329,0.0,136.42013549804688,136.62855529785156,1.0392152754956867,0.3090145065307617,10,2.743377101540538,0.451592763264974,2.7974173643446036,2.968168178172159,133.63983804182203,139.4088527540764,0.1042022705078125,0.0,1.0764914061356403,0.15451290893554687,9.0,0.0,2.743377101540538,0.451592763264974,0.0,0.0,0.0,0.0,0.0,0.0,certain_cold,279.72364807128906,279.72364807128906,POINT (541469.3643920039 8672730.846814623),dronbreen
dronbreen-20220329-DAT_0247_A1_2,50.0,68,136.62855529785156,541471.6699676131,8672734.76388762,416.20790608723956,2022-03-29 14:06:03.333333248+00:00,0,2022-05-03,100 MHz,20220329,0.0,136.62855529785156,136.7327880859375,1.0104825141912932,0.2317693634033203,10,2.7454516657758217,0.4516092936197917,2.791983674917778,2.9601572111429078,133.84620812267823,139.51513526111083,0.0,0.0,1.0486654374046707,0.15453553161621092,9.0,0.0,2.7454516657758217,0.4516092936197917,0.0,0.0,0.0,0.0,0.0,0.0,certain_cold,279.579350789388,279.579350789388,POINT (541471.6699676131 8672734.76388762),dronbreen
