radar_key,distance,x,thickness,easting,northing,elevation,time,part_idx,elevation_date,antenna,date_str,temperate,thickness_user_lower,thickness_user_upper,thickness_user_std,thickness_user_nmad,thickness_user_count,thickness_gpr_uncertainty,thickness_gnss_uncertainty,thickness_nmad,thickness_std,thickness_lower,thickness_upper,temperate_user_lower,temperate_user_upper,temperate_user_std,temperate_user_nmad,temperate_user_count,temperate_user_temperate_line_count,temperate_gpr_uncertainty,temperate_gnss_uncertainty,temperate_nmad,temperate_std,temperate_lower,temperate_upper,temperate_frac,temperate_frac_std,bed_type,bed_elevation,temperate_elevation,geometry,glacier
dronbreen-20220329-DAT_0235_A1_1,5.0,40,97.02609252929688,538553.4104016809,8668504.605660086,737.7163434709821,2022-03-29 10:00:23.285714432+00:00,0,2022-05-04,100 MHz,20220329,95.67127084732056,96.92186737060547,97.3387451171875,0.41312827185467516,0.30903147354125976,8,1.9586181487470884,1.0171184730149077,2.228500727482208,2.2453039905000125,94.71489771953419,99.54571476825878,96.92187546938658,36.9970703125,31.780511257581267,3.7855492908641692,8.0,8.0,0.26700976895233863,0.00033802949065616424,3.7949542506520593,31.78163290525252,97.02609252929688,36.730060329578166,0.9860365222729419,0.3275460283839132,certain_temperate,640.6902509416852,736.3615217890058,POINT (538553.4104016809 8668504.605660086),dronbreen
dronbreen-20220329-DAT_0235_A1_1,10.0,49,97.96403503417969,538556.1520308177,8668500.297815459,737.7279663085938,2022-03-29 10:00:26+00:00,0,2022-05-04,100 MHz,20220329,96.60921335220337,97.75559997558594,98.58934020996094,0.6996266745782292,0.7725588890075683,10,1.9772053166202022,2.3709322611490884,3.182374567522392,3.1654601774165654,94.66842316642376,101.67651701912311,97.02608156204224,38.45608901977539,30.21219926149883,5.407927058140933,9.0,9.0,0.26700976895233863,0.0,5.414514685813385,30.21337912967079,97.29309133099457,38.18907925082305,0.9861702135737506,0.3084009274521796,certain_temperate,639.7639312744141,736.3731446266174,POINT (538556.1520308177 8668500.297815459),dronbreen
dronbreen-20220329-DAT_0235_A1_1,15.0,56,99.21464538574219,538560.2077402433,8668496.878195327,737.8622436523438,2022-03-29 10:00:28+00:00,0,2022-05-04,100 MHz,20220329,97.85982370376587,98.79776763916016,100.04837799072266,0.9739331156074262,1.0815847068786621,10,2.0019935922992933,2.4838345845540366,3.3685661734910233,3.3355596682882083,95.60756191114916,103.23858371873365,98.27669191360474,43.97960662841797,28.755740847178977,5.253415209643543,9.0,9.0,0.26700976895233863,0.0,5.260196344399142,28.75698047234503,98.54370168255707,43.71259685946563,0.9863445393902399,0.2898336302607132,certain_temperate,638.6475982666016,736.5074219703674,POINT (538560.2077402433 8668496.878195327),dronbreen
dronbreen-20220329-DAT_0235_A1_1,20.0,62,100.25680541992188,538564.8459099424,8668494.591729991,738.0810546875,2022-03-29 10:00:29.666666752+00:00,0,2022-05-04,100 MHz,20220329,98.90198373794556,99.73572540283203,101.19476318359375,1.348837522271773,1.4678613235473632,10,2.0226543978651494,1.919331232706706,3.151123618522906,3.0974708804983027,96.94736330402803,103.98312528239775,99.31885194778442,49.60731506347656,27.621060059326233,5.56243996707648,9.0,9.0,0.26700976895233863,0.0,5.568844817737856,27.62235060630472,99.58586171673676,49.34030529452422,0.9864864866150312,0.2755030937165458,certain_temperate,637.8242492675781,736.7262330055237,POINT (538564.8459099424 8668494.591729991),dronbreen
dronbreen-20220329-DAT_0235_A1_1,25.0,66,100.98633575439453,538568.6618340048,8668492.840009574,738.27001953125,2022-03-29 10:00:31+00:00,0,2022-05-04,100 MHz,20220329,99.63151407241821,100.15259552001953,102.13272094726562,1.7113690450779184,1.776892797088623,10,2.037119535923143,1.9193477630615234,3.3152827709796377,3.2806304040016303,97.35371148540699,104.93160498187817,100.04838228225708,53.984439849853516,26.421804356797903,5.716952169053256,9.0,9.0,0.26700976895233863,0.0,5.723184106767728,26.42315347731267,100.31539205120941,53.717430080901174,0.98658410891082,0.2616374201462016,certain_temperate,637.2836837768555,736.9151978492737,POINT (538568.6618340048 8668492.840009574),dronbreen
dronbreen-20220329-DAT_0235_A1_1,30.0,72,102.02851104736328,538574.1447351726,8668490.577724043,738.5188598632812,2022-03-29 10:00:33+00:00,0,2022-05-04,100 MHz,20220329,100.67368936538696,100.98633575439453,103.59175872802734,2.180797369083214,2.008650849151611,10,2.057786875897689,1.5806242624918623,3.281392710358241,3.3895039535004208,98.39156025624547,106.1865342261764,101.09055757522583,61.38386154174805,24.03457441056432,6.025976573006808,9.0,9.0,0.26700976895233863,0.0,6.031889245928084,24.036057524345985,101.35756734417816,61.116851772795705,0.986721146196602,0.23556723668550925,certain_temperate,636.490348815918,737.1640381813049,POINT (538574.1447351726 8668490.577724043),dronbreen
dronbreen-20220329-DAT_0235_A1_1,35.0,77,102.44537353515625,538578.7345056004,8668489.313367527,738.6719665527344,2022-03-29 10:00:34.500000+00:00,0,2022-05-03,100 MHz,20220329,101.09055185317993,101.61163330078125,103.69597625732422,2.3966413068351,1.776892797088623,10,2.0660546516254303,0.9032103220621746,2.8708393758147053,3.2906321980754685,99.35677838097317,105.9508311771323,101.5074200630188,67.0115737915039,22.316811594730098,6.335000976960361,9.0,9.0,0.26700976895233863,0.0,6.340625489240372,22.318408858415413,101.77442983197113,66.74456402255157,0.9867751794422285,0.21784108764142113,certain_temperate,636.2265930175781,737.317144870758,POINT (538578.7345056004 8668489.313367527),dronbreen
dronbreen-20220329-DAT_0235_A1_1,40.0,83,102.86224365234375,538583.0171179437,8668488.040238269,738.9679565429688,2022-03-29 10:00:36+00:00,0,2022-05-03,100 MHz,20220329,101.50742197036743,101.820068359375,104.11283874511719,2.7567992771299803,1.8541492515563964,10,2.074323134826793,1.0161126454671223,2.9619538860358703,3.5965599717424745,99.51024122819054,106.42266587630165,101.9242901802063,73.78568267822266,18.82573620544346,6.644025380913913,9.0,9.0,0.26700976895233863,0.0,6.6493885041366205,18.827629640867187,102.19129994915863,73.51867290927032,0.986828775711374,0.1830189147834567,certain_temperate,636.105712890625,737.6131348609924,POINT (538583.0171179437 8668488.040238269),dronbreen
dronbreen-20220329-DAT_0235_A1_1,45.0,89,103.3833236694336,538587.6559398829,8668486.405152196,739.3479614257812,2022-03-29 10:00:38+00:00,0,2022-05-03,100 MHz,20220329,102.02850198745728,101.92428588867188,104.11283874511719,2.867682764280677,2.2404315238952637,10,2.0846593595058995,0.4516010284423828,3.093425536089307,3.573982732277568,99.79127202700435,106.24585260678471,102.44537019729614,87.12546157836914,9.235974638234698,6.798537582890689,9.0,9.0,0.26700976895233863,0.0,6.803778911949826,9.239833425707983,102.71237996624848,86.8584518094168,0.9868951622574224,0.08933718041186767,certain_temperate,635.9646377563477,737.9931397438049,POINT (538587.6559398829 8668486.405152196),dronbreen
dronbreen-20220329-DAT_0235_A1_1,50.0,96,103.27910614013672,538592.5357844494,8668484.404809903,739.763916015625,2022-03-29 10:00:40+00:00,0,2022-05-03,100 MHz,20220329,101.9242844581604,101.92428588867188,103.90441131591797,2.9868497204323026,2.2404315238952637,10,2.0825920162245537,1.2419255574544272,3.301378804312585,3.8471859649290763,99.49950371365064,106.3291934909392,102.34115266799927,93.58691883087158,5.38933661240859,5.407927754053473,9.0,9.0,0.26700976895233863,0.0,5.414515380879236,5.395946936225714,102.6081624369516,93.31990906191925,0.9868819383454192,0.05218225460913595,certain_temperate,636.4848098754883,738.4090943336487,POINT (538592.5357844494 8668484.404809903),dronbreen
